2.92, 0.7373737373737375, 0.960819946406042, ((-0.748646360193287, 0, -0.662969552369748, 0.285004522386689), (-0.662969552369748, 0, 0.748646360193287, 1.13036021213066), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
2.96, 0.7474747474747475, 0.985071437436541, ((-0.761288418987902, 0, -0.648413404484285, 0.233594985243335), (-0.648413404484285, 0, 0.761288418987902, 1.22432463726834), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.0, 0.7575757575757577, 1.00981853764170, ((-0.772943424605029, 0, -0.634474950143700, 0.307513170969427), (-0.634474950143700, 0, 0.772943424605029, 1.24297717167138), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.04, 0.7676767676767677, 1.03502702288570, ((-0.783691345537175, 0, -0.621150444683196, 0.351065062999609), (-0.621150444683196, 0, 0.783691345537175, 1.03395137716074), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.08, 0.7777777777777778, 1.06066544171918, ((-0.793606361291916, 0, -0.608431543657136, 0.448074936572484), (-0.608431543657136, 0, 0.793606361291916, 0.998456879471203), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.12, 0.787878787878788, 1.08670492317089, ((-0.802756980914008, 0, -0.596306321946889, 0.366558824104501), (-0.596306321946889, 0, 0.802756980914008, 1.05522627504360), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.16, 0.797979797979798, 1.11311898766993, ((-0.811206254488063, 0, -0.584760132600923, 0.514371582116657), (-0.584760132600923, 0, 0.811206254488063, 0.915985319435855), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.2, 0.8080808080808082, 1.13988336426944, ((-0.819012045941929, 0, -0.573776322796624, 0.490279360634010), (-0.573776322796624, 0, 0.819012045941929, 0.916045425094892), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.24, 0.8181818181818182, 1.16697581630178, ((-0.826227342807548, 0, -0.563336824641510, 0.550280214058760), (-0.563336824641510, 0, 0.826227342807548, 0.878461731016311), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.2800000000000002, 0.8282828282828284, 1.19437597679095, ((-0.832900584633928, 0, -0.553422637878557, 0.484532312918730), (-0.553422637878557, 0, 0.832900584633928, 0.882745796284850), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.3200000000000003, 0.8383838383838385, 1.22206519433861, ((-0.839075996608407, 0, -0.544014220324808, 0.577905483914311), (-0.544014220324808, 0, 0.839075996608407, 0.761696154457230), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.36, 0.8484848484848485, 1.25002638974876, ((-0.844793918783244, 0, -0.535091800336027, 0.623226707441637), (-0.535091800336027, 0, 0.844793918783244, 0.831185815659864), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.4, 0.8585858585858587, 1.27824392332941, ((-0.850091124287329, 0, -0.526635623944967, 0.603123086257188), (-0.526635623944967, 0, 0.850091124287329, 0.792263072613038), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.44, 0.8686868686868687, 1.30670347258077, ((-0.855001122181298, 0, -0.518626147690918, 0.674833138632926), (-0.518626147690918, 0, 0.855001122181298, 0.630740822902690), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.48, 0.8787878787878789, 1.33539191982614, ((-0.859554442326121, 0, -0.511044186619348, 0.654411095745576), (-0.511044186619348, 0, 0.859554442326121, 0.665601379560572), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.52, 0.888888888888889, 1.36429724924451, ((-0.863778900898433, 0, -0.503871025524086, 0.672007145458455), (-0.503871025524086, 0, 0.863778900898433, 0.609552214792477), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.56, 0.8989898989898991, 1.39340845270980, ((-0.867699846099035, 0, -0.497088500248910, 0.747862699183126), (-0.497088500248910, 0, 0.867699846099035, 0.574623675955622), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.6, 0.9090909090909092, 1.42271544381831, ((-0.871340384244764, 0, -0.490679054764097, 0.735533635316309), (-0.490679054764097, 0, 0.871340384244764, 0.531683328367461), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.64, 0.9191919191919192, 1.45220897948456, ((-0.874721586872903, 0, -0.484625778780442, 0.717000515673132), (-0.484625778780442, 0, 0.874721586872903, 0.314968421322145), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.68, 0.9292929292929294, 1.48188058850040, ((-0.877862679772647, 0, -0.478912429847448, 0.804723972063379), (-0.478912429847448, 0, 0.877862679772647, 0.416542336494588), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.72, 0.9393939393939394, 1.51172250647638, ((-0.880781215029850, 0, -0.473523443190029, 0.787358298134040), (-0.473523443190029, 0, 0.880781215029850, 0.344497855251882), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.7600000000000002, 0.9494949494949496, 1.54172761661610, ((-0.883493227260279, 0, -0.468443931954739, 0.916205816150767), (-0.468443931954739, 0, 0.883493227260279, 0.219014835337504), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.8000000000000003, 0.9595959595959597, 1.57188939580855, ((-0.886013375236414, 0, -0.463659680047960, 0.873634395569580), (-0.463659680047960, 0, 0.886013375236414, 0.286277630790236), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.84, 0.9696969696969697, 1.60220186556064, ((-0.888355070101500, 0, -0.459157129341318, 0.957128271077177), (-0.459157129341318, 0, 0.888355070101500, 0.181195752685999), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.88, 0.9797979797979799, 1.63265954732814, ((-0.890530591325339, 0, -0.454923362681828, 0.927414684796194), (-0.454923362681828, 0, 0.890530591325339, 0.109684133412731), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.92, 0.98989898989899, 1.66325742184004, ((-0.892551191499253, 0, -0.450946083865094, 0.945251820800701), (-0.450946083865094, 0, 0.892551191499253, 0.0944832589091342), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
3.96, 1.0, 1.69399089204530, ((-0.894427190999916, 0, -0.447213595499958, 1.00000000000000), (-0.447213595499958, 0, 0.894427190999916, 0), (0, 1.00000000000000, 0, 0), (0, 0, 0, 1))
(-2.0, 0.0, 0.0)
(-0.5, 2.0, 0.0)
(0, 2, 0)
(1.0, 0.0, 0.0)
